system.index,AREA_KM2,CD_MUN,CD_UF,NM_MUN,NM_REGIAO,NM_UF,SIGLA,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Bioma
00000000000000000a74,39.608,2702207,27,Coqueiro Seco,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000a75,897.8,2702306,27,Coruripe,Nordeste,Alagoas,AL,0,0,0,0,0,0.03832233487,0.04177479484,0.04177479484,0.04177479484,0.04177479484,0.04177479484,0.04177479484,0.04177479484,0.2827610262,0.2827610262,0.4588434734,0.4588434734,0.4588434734,0.5006199502,0.5006199502,0.5006199502,0.5006199502,0.5006199502,0.5006199502,0.5006199502,1.272960597,1.272960597,1.446968239,1.446968239,1.595426938,1.595426938,1.681740344,1.77841121,1.693479028,1.684502197,1.684502197,2.057376117,Mata Atlântica
00000000000000000a76,278.879,2702355,27,Craíbas,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a77,628.545,2702405,27,Delmiro Gouveia,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a78,141.621,2702504,27,Dois Riachos,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a79,260.772,2702553,27,Estrela de Alagoas,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a7a,175.906,2702603,27,Feira Grande,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a7b,110.062,2702702,27,Feliz Deserto,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000a7c,333.756,2702801,27,Flexeiras,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000a7d,513.454,2702900,27,Girau do Ponciano,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a7e,265.312,2703007,27,Ibateguara,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000a7f,334.346,2703106,27,Igaci,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a80,426.538,2703205,27,Igreja Nova,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a81,372.019,2703304,27,Inhapi,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a82,148.992,2703403,27,Jacaré dos Homens,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a83,208.738,2703502,27,Jacuípe,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000a84,85.356,2703601,27,Japaratinga,Nordeste,Alagoas,AL,0.6087264043,0.9328628865,0.9328628865,0.9328628865,1.168666708,1.168666708,1.168666708,1.530196822,1.706789984,1.717525098,1.717525098,2.995653053,3.395960402,4.55049825,5.053659909,5.4730202,5.4730202,6.714134165,7.467667007,8.491578421,9.379740628,9.732935118,9.732935118,10.13221947,10.42895359,11.65895508,13.01458687,14.03854104,17.3327534,17.6527316,18.17251742,18.96552602,19.48008477,20.28589454,20.28589454,20.3457992,20.73226423,Mata Atlântica
00000000000000000a85,105.416,2703700,27,Jaramataia,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a86,334.265,2703759,27,Jequiá da Praia,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000a87,298.17,2703809,27,Joaquim Gomes,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000a88,88.793,2703908,27,Jundiá,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9249605474,1.340327067,1.340327067,1.823246678,1.823246678,1.907081874,2.534808961,2.534808961,2.623147761,2.623147761,2.705597252,2.930429184,3.433788748,3.433788748,3.440717317,3.512774015,3.512774015,3.756658953,3.756658953,4.131146918,4.078836527,4.167175453,4.427690162,Mata Atlântica
00000000000000000a89,247.724,2704005,27,Junqueiro,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000a8a,83.621,2704104,27,Lagoa da Canoa,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a8b,309.205,2704203,27,Limoeiro de Anadia,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000a8c,509.32,2704302,27,Maceió,Nordeste,Alagoas,AL,322.9711034,464.6279849,547.8442215,587.5987477,685.5962559,760.1722419,781.1758468,786.359033,792.6703012,800.7811109,835.7024383,870.9959857,904.9558773,925.8156584,949.1946935,958.5532078,964.1002708,969.4694567,988.6681852,998.6220692,1004.679808,1008.899493,1010.004043,1013.418438,1017.487608,1024.220617,1028.001361,1041.249598,1050.036597,1054.986837,1059.422544,1061.137132,1064.341466,1065.815372,1066.732601,1067.343308,1073.841823,Mata Atlântica
00000000000000000a8d,442.744,2704401,27,Major Isidoro,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a8e,334.165,2704500,27,Maragogi,Nordeste,Alagoas,AL,0.321081618,1.905021728,4.831143637,4.922238761,5.103039076,5.13975419,5.359698423,5.630153482,5.248108675,6.001398985,6.87834919,7.506654742,8.634745362,9.213901832,10.2554786,11.16618863,11.50740362,12.17765174,13.18314427,13.79069051,13.99782436,13.84369068,13.6660033,13.70895396,13.57872004,14.72078584,14.63939833,16.630014,17.49077184,18.61611946,19.51424549,20.34209578,20.5904532,20.64240898,20.76918197,20.94584227,21.67952865,Mata Atlântica
00000000000000000a8f,332.37,2704609,27,Maravilha,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a90,340.98,2704708,27,Marechal Deodoro,Nordeste,Alagoas,AL,6.045940604,6.287217923,6.442061432,7.845719834,9.480581099,21.21910972,25.30613016,25.54394461,29.97323082,37.03127544,68.95191865,84.54694087,103.6195239,107.1336101,118.6147781,122.8143439,126.1619401,128.1716547,140.1127146,143.4511211,144.7608226,147.9154524,149.4857008,153.4065825,154.0194026,158.2717255,159.887665,162.779348,164.0357769,165.336477,167.0032691,168.2435187,168.5086424,168.8066127,169.1118328,169.1118328,170.940398,Mata Atlântica
00000000000000000a91,180.107,2704807,27,Maribondo,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000a92,91.741,2704906,27,Mar Vermelho,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000a93,914.722,2705002,27,Mata Grande,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a94,238.113,2705101,27,Matriz de Camaragibe,Nordeste,Alagoas,AL,0,0.793899847,0.9867485634,1.071574183,1.071574183,1.071574183,1.121431019,1.121431019,1.121431019,1.310125372,1.663277319,1.863396683,1.863396683,1.863396683,1.863396683,1.863396683,1.863396683,1.863396683,1.778224585,1.87274851,1.9610364,1.9610364,1.9610364,1.9610364,2.233177134,2.965116221,2.965116221,3.283652078,3.448459638,3.661394247,3.661394247,4.102843792,4.157894381,4.480237489,4.480237489,4.480237489,4.480237489,Mata Atlântica
00000000000000000a95,114.156,2705200,27,Messias,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000a96,167.462,2705309,27,Minador do Negrão,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a97,86.604,2705408,27,Monteirópolis,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a98,418.028,2705507,27,Murici,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000a99,215.547,2705606,27,Novo Lino,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07760058057,0.09596140601,0.09596140601,0.1281794365,0.1281794365,0.1406509679,0.1406509679,0.3128272005,0.3128272005,2.098331023,3.020531068,3.311532356,4.414566957,6.741881073,12.31283228,12.31283228,12.67242782,12.68143489,15.37768925,16.07989785,16.07989785,16.2032301,Mata Atlântica
00000000000000000a9a,188.221,2705705,27,Olho d'Água das Flores,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a9b,327.678,2705804,27,Olho d'Água do Casado,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a9c,117.006,2705903,27,Olho d'Água Grande,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a9d,175.288,2706000,27,Olivença,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a9e,196.56,2706109,27,Ouro Branco,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000a9f,38.189,2706208,27,Palestina,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000aa0,450.99,2706307,27,Palmeira dos Índios,Nordeste,Alagoas,AL,0.6891868576,1.230321437,1.310587261,1.398118592,1.398118592,1.398118592,1.398118592,1.68010336,1.76832637,1.76832637,2.775507045,2.879991883,2.930507178,2.887263607,2.799040529,2.954732413,2.954732413,2.954732413,2.954732413,2.954732413,2.954732413,3.090016412,3.178239221,3.178239221,3.090016412,3.266473884,3.266473884,3.354696961,3.531143049,3.442920106,3.442920106,3.618674314,3.963608952,3.881959545,4.208918893,4.208918893,4.670103042,Caatinga
00000000000000000aa1,688.87,2706406,27,Pão de Açúcar,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000aa2,254.719,2706422,27,Pariconha,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000aa3,92.788,2706448,27,Paripueira,Nordeste,Alagoas,AL,1.48265846,1.570870517,1.570870517,1.48265846,1.48265846,1.486809593,1.768050498,1.768050498,1.768050498,2.103948397,2.103948397,4.098928977,4.150818519,4.150818519,4.150818519,4.150818519,4.150818519,4.295070666,5.703348258,5.703348258,5.703348258,5.703348258,5.703348258,5.703348258,5.703348258,5.792943853,5.792943853,6.095976965,6.095976965,6.095976965,6.095976965,6.096322894,6.096322894,6.096322894,6.096322894,6.096322894,6.096322894,Mata Atlântica
00000000000000000aa4,251.29,2706505,27,Passo de Camaragibe,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110770132,0.0110770132,0.0110770132,0.0110770132,0.0962314644,0.0962314644,0.0962314644,0.1422603874,0.3962849151,0.3962849151,0.3962849151,0.6586156368,0.872494928,0.9510725614,1.359191895,1.359191895,1.870749,2.12961948,2.27362059,2.622473807,2.622819965,2.693075013,Mata Atlântica
00000000000000000aa5,118.457,2706604,27,Paulo Jacinto,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000aa6,688.452,2706703,27,Penedo,Nordeste,Alagoas,AL,0,0,0,0,0.1390680157,0.354054043,0.3809703794,1.1311791,1.1311791,1.21917518,1.21917518,1.276458763,1.276458763,1.358588438,1.358588438,1.438647481,1.526643346,1.526643346,1.590138503,1.590138503,1.845499695,1.880355645,1.880355645,1.880355645,1.880355645,2.014592878,2.030812938,2.030812938,2.050482551,2.050482551,2.050482551,2.050482551,2.136062698,2.228890085,2.385562487,2.385562487,2.540854015,Mata Atlântica
00000000000000000aa7,243.686,2706802,27,Piaçabuçu,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000aa8,259.614,2706901,27,Pilar,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000aa9,117.086,2707008,27,Pindoba,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000aaa,403.995,2707107,27,Piranhas,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000aab,284.26,2707206,27,Poço das Trincheiras,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000aac,313.231,2707305,27,Porto Calvo,Nordeste,Alagoas,AL,0,0.2971469895,0.2971469895,0.2971469895,0.2971469895,0.2971469895,0.2971469895,0.2971469895,0.2971469895,0.2971469895,0.2971469895,0.385459906,0.385459906,0.6649444898,0.6649444898,0.7158542887,0.7158542887,1.212137727,1.212137727,1.212137727,1.212137727,1.503743234,1.503743234,1.503743234,1.503743234,1.503743234,1.503743234,1.503743234,1.503743234,1.503743234,1.520713142,1.520713142,1.520713142,1.520713142,1.54876544,1.54876544,1.54876544,Mata Atlântica
00000000000000000aad,257.105,2707404,27,Porto de Pedras,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3624598529,0.3624598529,0.7560801854,1.020914373,1.260456102,1.331418595,1.39511734,1.578943414,1.578943414,1.564403483,2.235304984,4.197397754,4.373944029,6.507088027,6.595363623,7.825664304,Mata Atlântica
00000000000000000aae,235.852,2707503,27,Porto Real do Colégio,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000aaf,319.829,2707602,27,Quebrangulo,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000ab0,293.816,2707701,27,Rio Largo,Nordeste,Alagoas,AL,4.871901659,9.459148033,10.72032601,11.41142396,12.78948728,13.04544981,13.20630212,13.29450466,13.62520095,13.68296894,13.69853436,13.78708731,13.78708731,18.75822993,19.83819,20.18479564,20.56461371,21.18207008,25.4056853,25.67652882,26.64405406,27.28503713,27.72538344,28.8752165,28.88663164,29.57257702,29.71612874,33.33643041,33.24822787,33.75603834,33.6678183,35.76443092,35.79971242,35.79971242,35.79971242,35.79971242,36.51677189,Mata Atlântica
00000000000000000ab1,128.926,2707800,27,Roteiro,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000ab2,28.857,2707909,27,Santa Luzia do Norte,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0.4716647658,0.4716647658,0.4716647658,0.4716647658,0.4716647658,0.4716647658,0.4720105616,0.4720105616,0.4720105616,0.4720105616,0.4720105616,0.4720105616,0.4720105616,0.4720105616,0.4720105616,0.4720105616,0.4720105616,0.8914750126,1.022881721,1.062302348,1.09515292,1.09515292,1.09515292,1.09515292,1.09515292,Mata Atlântica
00000000000000000ab3,436.16,2708006,27,Santana do Ipanema,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000ab4,232.169,2708105,27,Santana do Mundaú,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000ab5,139.038,2708204,27,São Brás,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000ab6,256.603,2708303,27,São José da Laje,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000ab7,490.879,2708402,27,São José da Tapera,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000ab8,397.257,2708501,27,São Luís do Quitunde,Nordeste,Alagoas,AL,2.70975964,3.415768834,4.061209573,4.083012322,4.208291894,4.580323344,4.608355407,4.794889896,4.794889896,4.794889896,5.801967681,8.62041138,12.65294168,16.84780204,21.1845686,21.44932111,22.4875713,24.4557375,24.81358489,24.96828222,24.93194257,24.98558542,25.30743869,25.30743869,27.00220248,27.55455097,27.55455097,29.89994394,30.0906303,30.0906303,30.32872851,30.32872851,30.98869986,31.4299549,31.94076059,31.94076059,31.94076059,Mata Atlântica
00000000000000000ab9,335.683,2708600,27,São Miguel dos Campos,Nordeste,Alagoas,AL,0,0,0,0,0,0.04389273276,0.07707151943,0.1365167648,0.1582903601,0.2989541941,0.2989541941,0.2920417612,0.2920417612,0.8021568458,0.9542262708,1.222074945,1.222074945,1.045812857,1.045812857,1.045812857,1.045812857,1.045812857,1.045812857,1.045812857,1.049960219,1.299833968,1.420107188,1.860762032,2.04117175,2.04117175,2.043936665,2.174576572,2.980880519,3.43742825,3.917826671,4.352246644,5.230094762,Mata Atlântica
00000000000000000aba,76.731,2708709,27,São Miguel dos Milagres,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1104226731,0.1104226731,0.1104226731,0.1104226731,0.1104226731,0.1104226731,0.1104226731,0.4596910334,1.686473802,1.879976204,2.231321064,2.231321064,2.334474769,2.364590065,2.364590065,2.622819733,2.622819733,2.680627383,2.681319687,2.681319687,Mata Atlântica
00000000000000000abb,314.924,2708808,27,São Sebastião,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000abc,41.268,2708907,27,Satuba,Nordeste,Alagoas,AL,0,0,0,0,0,0.7182747848,0.7182747848,0.7182747848,0.7182747848,0.7182747848,0.7182747848,0.7372950977,0.7372950977,0.7372950977,0.7829437416,1.48843451,1.48843451,1.48843451,3.854597517,4.362274333,4.362274333,4.450459144,4.450459144,4.538645386,4.538645386,4.825337111,5.009663709,5.586851056,5.670886149,5.909851402,5.909851402,5.909851402,6.057864917,6.117692121,6.117692121,6.117692121,6.28161323,Mata Atlântica
00000000000000000abd,338.569,2708956,27,Senador Rui Palmeira,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000abe,124.617,2709004,27,Tanque d'Arca,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000abf,153.841,2709103,27,Taquarana,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000ac0,299.221,2709152,27,Teotônio Vilela,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000ac1,681.577,2709202,27,Traipu,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000ac2,420.376,2709301,27,União dos Palmares,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000ac3,367.888,2709400,27,Viçosa,Nordeste,Alagoas,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000ac4,35.683,2800100,28,Amparo do São Francisco,Nordeste,Sergipe,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000ac5,359.543,2800209,28,Aquidabã,Nordeste,Sergipe,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caatinga
00000000000000000ac6,182.163,2800308,28,Aracaju,Nordeste,Sergipe,SE,86.58775136,108.8414547,119.1476031,134.8634424,141.8947656,174.2372814,195.8651958,218.76626,233.292923,258.2561225,270.1086195,280.8037678,294.4411924,335.2015796,347.4763356,369.5554081,380.1172465,412.9436866,436.2281073,450.5726197,482.3691686,504.7863867,518.6461489,536.2811264,539.6909574,592.0000007,617.15551,646.2563781,663.5228751,671.45208,684.5870648,697.5160804,701.3273944,728.6458939,738.3002266,739.1678297,749.2826903,Mata Atlântica
00000000000000000ac7,198.967,2800407,28,Arauá,Nordeste,Sergipe,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000ac8,148.134,2800506,28,Areia Branca,Nordeste,Sergipe,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
00000000000000000ac9,92.268,2800605,28,Barra dos Coqueiros,Nordeste,Sergipe,SE,4.714807759,5.138089695,5.138089695,5.73977801,5.80934939,7.721818055,7.750404321,7.796574377,7.76971331,7.88578322,8.634177902,8.94997476,9.350522331,10.13232669,10.15093094,10.24013611,10.26149023,11.3033059,11.39113149,19.25591928,20.31151077,25.32187697,25.84881047,29.05346182,29.70302151,34.64861621,36.60722527,37.70587567,38.44806151,39.00082537,40.16421688,40.82546503,40.81788809,41.59762237,41.59762237,41.68544431,42.78339209,Mata Atlântica
00000000000000000aca,205.443,2800670,28,Boquim,Nordeste,Sergipe,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mata Atlântica
